vertex1, vertex2, weight
3779, 4714, 1
1273, 4252, 1
2971, 5280, 1
44, 4482, 1
991, 2397, 1
162, 6066, 1
3662, 6227, 1
1065, 6367, 1
737, 3135, 1
2425, 6439, 1
1286, 2548, 1
3805, 5058, 1
228, 2466, 1
5436, 5901, 1
3354, 3995, 1
394, 4477, 1
2558, 5874, 1
1657, 5111, 1
1908, 3405, 1
1097, 2959, 1
5330, 5999, 1
510, 1748, 1
2760, 5152, 1
3624, 5737, 1
2656, 2658, 1
484, 1224, 1
32, 4664, 1
154, 507, 1
533, 2670, 1
1347, 2136, 1
668, 5919, 1
3035, 6451, 1
1551, 5452, 1
5223, 6300, 1
4097, 5121, 1
3388, 6235, 1
2481, 2811, 1
991, 4398, 1
4441, 6019, 1
367, 4946, 1
3618, 6148, 1
2650, 5365, 1
1602, 4904, 1
2449, 6239, 1
324, 2449, 1
1892, 5262, 1
3531, 4783, 1
2096, 3520, 1
1265, 4237, 1
2602, 3330, 1
2535, 3171, 1
262, 4071, 1
132, 2675, 1
1657, 2950, 1
5485, 5875, 1
5165, 5524, 1
2298, 2397, 1
710, 5668, 1
1347, 5718, 1
1080, 3868, 1
859, 879, 1
3805, 3914, 1
1540, 3191, 1
3674, 5355, 1
3337, 5092, 1
1657, 5999, 1
2681, 4398, 1
3805, 4399, 1
339, 2347, 1
739, 2958, 1
859, 3335, 1
2214, 3805, 1
1596, 2602, 1
154, 2972, 1
1287, 4088, 1
1892, 4053, 1
3495, 5739, 1
6019, 6161, 1
3341, 6365, 1
989, 1127, 1
2639, 4415, 1
111, 5386, 1
3420, 6297, 1
349, 1029, 1
4689, 5860, 1
240, 5516, 1
2454, 4952, 1
356, 359, 1
4565, 5338, 1
387, 4365, 1
5198, 5735, 1
5480, 5716, 1
1371, 5424, 1
3212, 4747, 1
2260, 4978, 1
4898, 5486, 1
3419, 6208, 1
514, 650, 1
859, 5025, 1
2184, 6178, 1
854, 2689, 1
4782, 6084, 1
3290, 5974, 1
2971, 5259, 1
1088, 1708, 1
595, 3832, 1
2664, 3422, 1
1789, 3052, 1
1566, 5540, 1
126, 710, 1
867, 4888, 1
5146, 5755, 1
1021, 4529, 1
5013, 5986, 1
3965, 5716, 1
4270, 6098, 1
2311, 4933, 1
1346, 4065, 1
2502, 3132, 1
53, 2449, 1
3676, 6206, 1
2016, 3478, 1
4237, 5388, 1
154, 3860, 1
172, 4653, 1
2689, 4653, 1
2069, 2295, 1
174, 5768, 1
1407, 2092, 1
3132, 3662, 1
3359, 5401, 1
533, 5030, 1
399, 1011, 1
910, 6306, 1
392, 2571, 1
1627, 3307, 1
2096, 3386, 1
1787, 5103, 1
545, 2651, 1
2184, 3913, 1
2449, 6056, 1
387, 1657, 1
1247, 3129, 1
1966, 2220, 1
545, 4467, 1
3805, 5813, 1
228, 5706, 1
854, 1265, 1
5616, 5719, 1
3164, 5096, 1
2138, 5099, 1
4919, 5999, 1
2397, 6166, 1
5622, 5768, 1
4366, 5739, 1
5438, 6254, 1
2389, 4762, 1
859, 2017, 1
2603, 4540, 1
453, 4045, 1
2321, 2399, 1
1435, 4650, 1
4418, 4566, 1
2614, 4188, 1
4261, 4727, 1
4591, 5072, 1
1084, 4536, 1
5736, 5830, 1
4970, 5874, 1
1616, 4353, 1
2237, 5854, 1
561, 854, 1
427, 2840, 1
403, 4695, 1
1906, 4726, 1
136, 1782, 1
2123, 2690, 1
3591, 3757, 1
154, 2659, 1
2301, 5148, 1
1787, 3530, 1
4289, 4862, 1
357, 3805, 1
5073, 5762, 1
325, 1347, 1
1861, 3108, 1
5962, 6102, 1
854, 4919, 1
2031, 2400, 1
4307, 4494, 1
3690, 6066, 1
710, 1001, 1
3015, 4252, 1
2650, 6384, 1
1127, 5769, 1
472, 4012, 1
4473, 5399, 1
1959, 3924, 1
907, 6397, 1
875, 2295, 1
1196, 6079, 1
419, 4137, 1
1958, 3832, 1
1587, 2506, 1
2729, 6241, 1
859, 4154, 1
2163, 3369, 1
4398, 5296, 1
262, 2625, 1
920, 6019, 1
1289, 2588, 1
1424, 3994, 1
555, 3802, 1
395, 5716, 1
1161, 2449, 1
3174, 4731, 1
860, 5991, 1
1273, 5046, 1
3951, 4241, 1
2430, 4678, 1
4978, 5110, 1
4785, 5280, 1
1165, 1498, 1
3513, 5179, 1
2773, 5306, 1
2713, 6099, 1
2896, 6374, 1
3998, 6241, 1
1859, 1860, 1
1062, 4705, 1
3120, 3778, 1
2451, 5048, 1
169, 5535, 1
1602, 1893, 1
3371, 5587, 1
3618, 3805, 1
2764, 5525, 1
1674, 5732, 1
2031, 3544, 1
1682, 2553, 1
1657, 5629, 1
4900, 4901, 1
2185, 5877, 1
1165, 4514, 1
602, 4415, 1
133, 1465, 1
3054, 5306, 1
3557, 5306, 1
399, 6066, 1
1923, 6311, 1
2939, 5375, 1
1347, 1754, 1
2650, 5583, 1
1116, 5931, 1
3625, 4599, 1
122, 5887, 1
508, 906, 1
3720, 5046, 1
3136, 4745, 1
160, 2819, 1
1347, 2166, 1
787, 5535, 1
859, 5391, 1
1029, 4338, 1
543, 6351, 1
934, 6066, 1
1872, 2043, 1
3472, 4181, 1
3144, 5426, 1
2409, 6066, 1
1965, 5131, 1
3250, 4438, 1
5065, 6140, 1
2650, 6098, 1
1183, 3625, 1
3956, 5685, 1
2506, 5987, 1
1324, 2885, 1
4415, 5965, 1
3215, 5385, 1
3159, 5467, 1
207, 4398, 1
2399, 3360, 1
111, 337, 1
206, 1195, 1
2468, 4839, 1
547, 3373, 1
4382, 4521, 1
3662, 3950, 1
921, 2828, 1
2900, 3805, 1
4338, 4966, 1
840, 3036, 1
522, 5980, 1
854, 3928, 1
545, 5720, 1
981, 2959, 1
996, 1587, 1
5587, 5776, 1
328, 4395, 1
595, 5542, 1
672, 3697, 1
3347, 3696, 1
1383, 4155, 1
133, 1686, 1
1729, 4276, 1
875, 3591, 1
4189, 5951, 1
3339, 6148, 1
2755, 6001, 1
4810, 5306, 1
1369, 5604, 1
1383, 4087, 1
65, 421, 1
2650, 2865, 1
3388, 5032, 1
108, 6441, 1
5970, 6273, 1
875, 4785, 1
518, 6313, 1
824, 3197, 1
381, 5800, 1
489, 1634, 1
1900, 4745, 1
2031, 4705, 1
534, 3364, 1
4513, 5760, 1
1054, 6066, 1
533, 3904, 1
3319, 4188, 1
595, 5444, 1
2664, 4490, 1
403, 5720, 1
2571, 2650, 1
3651, 5081, 1
4684, 6283, 1
325, 4726, 1
346, 4539, 1
2651, 5485, 1
3481, 3805, 1
2764, 3805, 1
532, 5432, 1
4778, 6227, 1
4105, 5020, 1
565, 584, 1
3507, 4204, 1
452, 2449, 1
4340, 5333, 1
3498, 5046, 1
2557, 4154, 1
3495, 5122, 1
5775, 6348, 1
5317, 5444, 1
3544, 6359, 1
2460, 3805, 1
2, 1480, 1
274, 1381, 1
4630, 5978, 1
824, 5540, 1
133, 558, 1
6459, 6471, 1
4206, 6218, 1
5121, 5446, 1
375, 591, 1
505, 4274, 1
545, 3210, 1
5051, 5970, 1
355, 4590, 1
5958, 6227, 1
164, 3868, 1
1764, 4786, 1
108, 4302, 1
1803, 5822, 1
5535, 5555, 1
2960, 3011, 1
5046, 6418, 1
4383, 4650, 1
856, 1195, 1
1365, 3923, 1
3301, 5099, 1
270, 491, 1
3894, 5332, 1
5401, 5963, 1
3608, 6066, 1
1696, 6232, 1
853, 1602, 1
2557, 5715, 1
736, 5228, 1
1919, 4919, 1
2422, 2987, 1
2016, 4734, 1
2851, 5656, 1
3990, 6303, 1
270, 3805, 1
2036, 3408, 1
2383, 2828, 1
1289, 4443, 1
154, 6147, 1
533, 2141, 1
2558, 5099, 1
1947, 2016, 1
1657, 2267, 1
1897, 4767, 1
2551, 4454, 1
1653, 2760, 1
2399, 2950, 1
1165, 1551, 1
5021, 5874, 1
2730, 3364, 1
2297, 5989, 1
3662, 3705, 1
3949, 4329, 1
3949, 4155, 1
2522, 5127, 1
1805, 2141, 1
1196, 2065, 1
4130, 5412, 1
819, 2166, 1
1335, 3078, 1
514, 804, 1
1178, 1231, 1
403, 5656, 1
2878, 3918, 1
1831, 5121, 1
422, 1739, 1
1694, 2666, 1
2957, 5736, 1
3868, 4538, 1
472, 5927, 1
4066, 4204, 1
651, 3216, 1
2666, 5099, 1
2390, 5144, 1
270, 6148, 1
5516, 6180, 1
544, 2469, 1
3386, 5295, 1
3712, 5924, 1
5978, 6067, 1
892, 3172, 1
4363, 4704, 1
2049, 3670, 1
6432, 6438, 1
1732, 6066, 1
2456, 3932, 1
801, 3201, 1
3279, 4188, 1
5613, 6322, 1
4289, 5532, 1
1063, 4283, 1
4492, 5386, 1
1265, 1691, 1
3220, 5306, 1
4427, 4458, 1
3905, 6006, 1
188, 798, 1
4134, 6019, 1
1962, 5661, 1
3, 403, 1
5030, 6166, 1
4500, 5125, 1
1265, 2989, 1
1596, 5447, 1
1004, 1347, 1
5613, 5736, 1
710, 6194, 1
3383, 4240, 1
2728, 4534, 1
4000, 6315, 1
1299, 1657, 1
3358, 3961, 1
909, 5760, 1
4621, 6038, 1
5778, 5965, 1
3100, 6148, 1
4529, 4678, 1
1385, 6054, 1
3986, 4473, 1
3066, 5114, 1
828, 5540, 1
133, 659, 1
405, 862, 1
357, 1689, 1
912, 3791, 1
399, 5768, 1
247, 5197, 1
1293, 5739, 1
116, 1004, 1
553, 4353, 1
2184, 5280, 1
405, 3208, 1
4981, 6166, 1
3606, 6313, 1
1751, 4501, 1
150, 893, 1
3055, 5121, 1
3212, 5079, 1
1934, 6306, 1
1582, 5970, 1
2442, 3873, 1
2603, 4127, 1
544, 595, 1
2543, 4501, 1
2239, 6352, 1
2142, 2273, 1
3035, 3120, 1
2000, 3329, 1
3329, 5769, 1
2559, 4862, 1
1065, 3415, 1
138, 1347, 1
2043, 3330, 1
2397, 5072, 1
116, 6160, 1
2423, 6148, 1
2811, 4526, 1
576, 2959, 1
3220, 5973, 1
3371, 5388, 1
4223, 4501, 1
1952, 5140, 1
5383, 5874, 1
1551, 4873, 1
790, 2334, 1
2399, 2571, 1
4417, 5955, 1
3696, 6182, 1
154, 3520, 1
999, 3775, 1
45, 4485, 1
4299, 5046, 1
3081, 5193, 1
3353, 5306, 1
1358, 3420, 1
4076, 5353, 1
3949, 5493, 1
3021, 3750, 1
2960, 3001, 1
1140, 4935, 1
920, 5849, 1
3681, 5139, 1
1175, 5919, 1
3499, 5517, 1
2069, 4978, 1
2557, 5165, 1
2793, 5568, 1
2557, 3131, 1
2795, 5829, 1
1369, 3239, 1
567, 5259, 1
1165, 2238, 1
2357, 4976, 1
545, 1457, 1
378, 1319, 1
387, 5426, 1
3015, 3525, 1
2679, 3636, 1
2746, 6257, 1
2334, 6316, 1
469, 1307, 1
2844, 3766, 1
3742, 6230, 1
842, 5019, 1
262, 1805, 1
955, 4712, 1
2971, 6121, 1
478, 6160, 1
4939, 6160, 1
2438, 3124, 1
4650, 5446, 1
3757, 5986, 1
1347, 6423, 1
274, 1818, 1
528, 4662, 1
919, 3406, 1
2562, 6306, 1
891, 1919, 1
1887, 3349, 1
3413, 4370, 1
2592, 6140, 1
212, 5978, 1
1299, 1441, 1
172, 5121, 1
1891, 5270, 1
1705, 3585, 1
2105, 3187, 1
2522, 3561, 1
2800, 2811, 1
2497, 3561, 1
2931, 4204, 1
3689, 3889, 1
4289, 4386, 1
3525, 4202, 1
3682, 3868, 1
1165, 3802, 1
996, 1988, 1
1265, 5202, 1
4239, 5820, 1
1127, 5099, 1
155, 4237, 1
3731, 3732, 1
1266, 5162, 1
662, 2329, 1
524, 1582, 1
4576, 5524, 1
1743, 6241, 1
1289, 1694, 1
2040, 5623, 1
3008, 3530, 1
1304, 5825, 1
2811, 4632, 1
556, 5922, 1
1036, 3208, 1
2739, 3496, 1
2799, 4759, 1
3663, 6306, 1
3410, 4047, 1
3159, 5096, 1
2529, 5767, 1
3619, 5776, 1
3748, 5306, 1
2603, 5749, 1
3726, 4067, 1
2522, 5712, 1
5036, 5038, 1
496, 4678, 1
155, 3220, 1
1004, 5115, 1
2295, 3594, 1
2999, 5035, 1
533, 2423, 1
2639, 3520, 1
182, 4398, 1
155, 2801, 1
1074, 4188, 1
1980, 5310, 1
4723, 5073, 1
2728, 5561, 1
2793, 2842, 1
3703, 5466, 1
4875, 6430, 1
3341, 5358, 1
16, 1469, 1
920, 1390, 1
1375, 4759, 1
932, 6229, 1
3507, 5719, 1
1748, 6447, 1
5661, 5776, 1
545, 4607, 1
1402, 3055, 1
3302, 4576, 1
492, 2602, 1
1582, 4318, 1
622, 1266, 1
1818, 5821, 1
1127, 3955, 1
3774, 5034, 1
2226, 6300, 1
183, 3546, 1
3130, 5776, 1
1114, 2482, 1
1127, 4372, 1
1659, 1722, 1
482, 6361, 1
1036, 4898, 1
521, 6313, 1
592, 4759, 1
5613, 5842, 1
5162, 6073, 1
2513, 3386, 1
359, 4726, 1
3300, 5620, 1
18, 2028, 1
3023, 5964, 1
3505, 4805, 1
64, 2144, 1
2029, 3601, 1
3994, 6432, 1
1503, 1550, 1
874, 2069, 1
2400, 4395, 1
4125, 4589, 1
2423, 5121, 1
1644, 3383, 1
1356, 2449, 1
3122, 3530, 1
3683, 6306, 1
2557, 3630, 1
449, 1004, 1
75, 1910, 1
1165, 4274, 1
3780, 5446, 1
111, 2664, 1
3925, 4427, 1
5745, 5914, 1
3701, 5055, 1
933, 4908, 1
3950, 5133, 1
5519, 5583, 1
1076, 3549, 1
230, 2297, 1
1695, 2424, 1
3509, 5840, 1
1892, 3871, 1
545, 5353, 1
1507, 4120, 1
317, 3495, 1
4153, 5716, 1
668, 5778, 1
1063, 1582, 1
2803, 4366, 1
1962, 2424, 1
5486, 5738, 1
1544, 4063, 1
859, 3250, 1
1718, 3878, 1
875, 2218, 1
2037, 3020, 1
3844, 4966, 1
837, 3094, 1
822, 2563, 1
2650, 4118, 1
2803, 4395, 1
3055, 3890, 1
3015, 3627, 1
3712, 5405, 1
3035, 5309, 1
2235, 5516, 1
2800, 4011, 1
1873, 3530, 1
567, 5467, 1
428, 2584, 1
5716, 5820, 1
909, 1337, 1
4898, 6254, 1
2423, 6418, 1
2868, 4090, 1
438, 5540, 1
4714, 6121, 1
2728, 4983, 1
133, 3683, 1
505, 3712, 1
3061, 5800, 1
2664, 4190, 1
1758, 4357, 1
4080, 5440, 1
418, 2548, 1
5121, 5125, 1
180, 6319, 1
2124, 4040, 1
155, 215, 1
2142, 2689, 1
1172, 3308, 1
1071, 5762, 1
2779, 5583, 1
2631, 4454, 1
1962, 6438, 1
1599, 3995, 1
536, 4365, 1
141, 2557, 1
2811, 5775, 1
942, 4898, 1
3066, 3724, 1
4884, 5755, 1
2851, 3331, 1
3055, 5851, 1
1649, 4603, 1
731, 3662, 1
2700, 6166, 1
4017, 4424, 1
2666, 3029, 1
1587, 1613, 1
1634, 4878, 1
1718, 2613, 1
5365, 5716, 1
2650, 5262, 1
1047, 1759, 1
1319, 5722, 1
1344, 5899, 1
1053, 5959, 1
2650, 3813, 1
3994, 5072, 1
1265, 4208, 1
891, 6313, 1
3699, 4138, 1
3657, 4839, 1
3408, 5406, 1
2269, 5046, 1
1013, 5900, 1
1503, 6313, 1
661, 3682, 1
96, 6219, 1
500, 842, 1
340, 1282, 1
4860, 6253, 1
731, 5615, 1
3652, 6366, 1
3239, 5736, 1
4053, 5989, 1
2842, 4015, 1
505, 5936, 1
1314, 6296, 1
2551, 5705, 1
24, 99, 1
3902, 5546, 1
57, 4661, 1
1652, 5397, 1
3863, 6009, 1
859, 3573, 1
1830, 3986, 1
1071, 2906, 1
831, 3702, 1
2425, 3939, 1
2258, 4875, 1
4960, 5527, 1
4289, 4660, 1
5237, 5540, 1
2478, 5310, 1
1291, 2664, 1
552, 2603, 1
2664, 5587, 1
4639, 6033, 1
749, 2534, 1
1130, 5467, 1
3561, 4133, 1
1686, 6283, 1
133, 2519, 1
1870, 5736, 1
1411, 4312, 1
2438, 5946, 1
3358, 4239, 1
5487, 6050, 1
4229, 6438, 1
2051, 5101, 1
5046, 6309, 1
860, 2664, 1
5691, 6306, 1
2449, 2851, 1
1620, 4361, 1
5065, 5682, 1
184, 2152, 1
5458, 6252, 1
4093, 5768, 1
215, 3889, 1
5928, 6431, 1
1644, 5317, 1
2811, 6216, 1
4187, 6148, 1
453, 3296, 1
2819, 3207, 1
865, 1085, 1
437, 6262, 1
3354, 5024, 1
1796, 5583, 1
1693, 6021, 1
1547, 5692, 1
155, 2503, 1
1044, 6259, 1
5164, 5904, 1
859, 2656, 1
1092, 4454, 1
875, 5149, 1
2557, 5718, 1
2603, 3831, 1
4062, 5306, 1
4366, 6186, 1
1991, 4694, 1
651, 5516, 1
2557, 4347, 1
1412, 4860, 1
5405, 5768, 1
1320, 3056, 1
1846, 4772, 1
4266, 5084, 1
2096, 3363, 1
1428, 5991, 1
133, 1391, 1
1906, 3080, 1
4441, 5795, 1
99, 4366, 1
3360, 6108, 1
5323, 5736, 1
874, 4933, 1
1920, 6191, 1
1493, 1634, 1
2659, 5002, 1
2396, 4704, 1
2040, 4741, 1
3146, 6316, 1
284, 3080, 1
1884, 4123, 1
4647, 6079, 1
132, 824, 1
342, 3105, 1
824, 3360, 1
638, 6432, 1
1636, 5743, 1
683, 837, 1
403, 1755, 1
837, 3773, 1
3504, 3680, 1
5083, 6230, 1
4752, 5391, 1
2466, 3468, 1
4156, 5863, 1
3799, 5043, 1
5986, 6227, 1
3345, 6012, 1
5840, 6025, 1
1365, 4321, 1
533, 2206, 1
2799, 3977, 1
2149, 2664, 1
1097, 5991, 1
854, 3427, 1
1708, 4929, 1
603, 5262, 1
1420, 2898, 1
3469, 3805, 1
4314, 5716, 1
528, 3805, 1
505, 1420, 1
2458, 4898, 1
2426, 4415, 1
3055, 5524, 1
2248, 4839, 1
2040, 2092, 1
2559, 3998, 1
649, 5516, 1
1937, 2365, 1
1988, 4935, 1
2354, 5763, 1
3561, 4365, 1
1341, 3262, 1
2907, 3482, 1
148, 4704, 1
4081, 5978, 1
1082, 1582, 1
2522, 3475, 1
3515, 6019, 1
1130, 6309, 1
2666, 4650, 1
133, 3121, 1
500, 4639, 1
1086, 3805, 1
6140, 6269, 1
4306, 4454, 1
1585, 5743, 1
929, 4240, 1
425, 2599, 1
3867, 5024, 1
3387, 5178, 1
860, 2940, 1
1831, 2650, 1
5235, 6160, 1
2664, 4090, 1
561, 5119, 1
3771, 5480, 1
2843, 4582, 1
5146, 5552, 1
1764, 4898, 1
3914, 5119, 1
5165, 6049, 1
3771, 5121, 1
1243, 4116, 1
1871, 2603, 1
566, 6198, 1
4541, 5516, 1
2544, 5975, 1
2549, 4318, 1
4113, 5013, 1
1172, 1383, 1
2548, 3283, 1
2203, 4112, 1
510, 3716, 1
148, 2959, 1
282, 2359, 1
963, 2040, 1
289, 1507, 1
2350, 4240, 1
1496, 4647, 1
1065, 6402, 1
1602, 5725, 1
350, 424, 1
533, 5371, 1
1963, 5498, 1
3691, 5121, 1
2760, 6132, 1
2330, 4731, 1
1402, 1420, 1
710, 2631, 1
593, 4519, 1
3066, 4925, 1
5827, 5972, 1
491, 5976, 1
1959, 3211, 1
1313, 4610, 1
429, 5540, 1
544, 4289, 1
132, 1096, 1
1959, 2604, 1
197, 1330, 1
882, 2016, 1
771, 1535, 1
5380, 6179, 1
6458, 6474, 1
1869, 5662, 1
3798, 4092, 1
1824, 5956, 1
2080, 3712, 1
1077, 6423, 1
4398, 5912, 1
875, 2945, 1
708, 1356, 1
5405, 5978, 1
3984, 5809, 1
1289, 4353, 1
890, 5635, 1
2558, 5073, 1
1125, 5306, 1
269, 2429, 1
3184, 3974, 1
279, 3003, 1
2194, 5306, 1
111, 428, 1
2765, 4898, 1
4892, 5931, 1
3537, 5333, 1
2824, 3874, 1
5046, 6072, 1
1676, 3601, 1
970, 3233, 1
1718, 2764, 1
2664, 5374, 1
2437, 4125, 1
1809, 2724, 1
4023, 4307, 1
4976, 5125, 1
1275, 2203, 1
4067, 4374, 1
3495, 4961, 1
967, 5388, 1
2930, 4805, 1
4240, 5854, 1
1339, 3226, 1
823, 5705, 1
1479, 1605, 1
337, 5017, 1
2008, 3895, 1
771, 3994, 1
1602, 6087, 1
102, 4050, 1
3360, 5498, 1
3805, 6395, 1
133, 3238, 1
3736, 5862, 1
739, 3805, 1
2179, 3478, 1
3918, 5225, 1
859, 4314, 1
1129, 6241, 1
1891, 6432, 1
3585, 6316, 1
746, 6028, 1
1223, 5778, 1
801, 4293, 1
3098, 4366, 1
328, 3439, 1
1773, 2260, 1
2152, 6096, 1
2123, 5540, 1
1635, 6051, 1
2971, 4147, 1
1805, 5862, 1
654, 2899, 1
154, 5924, 1
3354, 6417, 1
3340, 5050, 1
2874, 5991, 1
3245, 4404, 1
3210, 4860, 1
3989, 5398, 1
4368, 5705, 1
293, 3724, 1
3724, 4390, 1
837, 2390, 1
3691, 5498, 1
4459, 4758, 1
4294, 4589, 1
592, 3122, 1
2878, 3757, 1
388, 1030, 1
3188, 5709, 1
586, 3080, 1
154, 1013, 1
1044, 3204, 1
2639, 5720, 1
1324, 4366, 1
2667, 4159, 1
1676, 1959, 1
4704, 5456, 1
568, 4088, 1
1989, 2959, 1
2246, 3173, 1
1127, 4904, 1
1224, 4309, 1
4604, 5046, 1
228, 3440, 1
116, 1289, 1
4599, 4765, 1
3187, 5874, 1
1602, 5055, 1
3173, 5899, 1
991, 1294, 1
2423, 5109, 1
327, 330, 1
2497, 4090, 1
2614, 4555, 1
4155, 4937, 1
1412, 3294, 1
314, 5057, 1
507, 3066, 1
3186, 4969, 1
1238, 3963, 1
6236, 6313, 1
2297, 2566, 1
154, 6236, 1
732, 5517, 1
2096, 3472, 1
91, 3135, 1
1438, 5071, 1
6306, 6309, 1
421, 2487, 1
533, 1613, 1
4383, 5996, 1
806, 3805, 1
3814, 4690, 1
453, 6118, 1
1893, 3211, 1
1780, 3918, 1
2119, 4318, 1
524, 6148, 1
1892, 3363, 1
5484, 5904, 1
1356, 1692, 1
1278, 4282, 1
2141, 3124, 1
1273, 5849, 1
2558, 2728, 1
749, 4318, 1
1151, 5421, 1
469, 6181, 1
3745, 5516, 1
2503, 4701, 1
4768, 5762, 1
3429, 6148, 1
4862, 5978, 1
157, 5768, 1
5826, 6066, 1
185, 3955, 1
1745, 3885, 1
5291, 6272, 1
1060, 2700, 1
803, 2003, 1
5094, 6381, 1
1908, 5994, 1
1265, 4484, 1
324, 2397, 1
865, 1596, 1
5725, 6366, 1
1750, 2672, 1
4169, 5500, 1
5066, 5874, 1
761, 1754, 1
4759, 5813, 1
381, 4589, 1
1369, 1689, 1
3813, 4536, 1
1054, 5970, 1
920, 6076, 1
1929, 3556, 1
4187, 5440, 1
17, 6312, 1
170, 1406, 1
4321, 5942, 1
3614, 3822, 1
5446, 5931, 1
424, 4781, 1
2664, 4778, 1
4240, 4855, 1
4064, 5030, 1
3238, 4759, 1
2678, 3260, 1
3136, 3624, 1
427, 1446, 1
3805, 5670, 1
453, 5076, 1
2214, 3530, 1
1591, 6317, 1
3059, 5970, 1
5611, 6038, 1
516, 842, 1
731, 2001, 1
3422, 5310, 1
830, 4741, 1
1323, 3481, 1
2693, 3592, 1
5451, 5899, 1
5099, 6183, 1
1303, 6121, 1
522, 5547, 1
1912, 5106, 1
5999, 6228, 1
2011, 5516, 1
3294, 4776, 1
832, 1063, 1
13, 3496, 1
2786, 6306, 1
3676, 5991, 1
2184, 3066, 1
4991, 5235, 1
99, 2689, 1
738, 6300, 1
3773, 5227, 1
4929, 5065, 1
1289, 1348, 1
1128, 2726, 1
3363, 6316, 1
557, 1265, 1
2028, 5103, 1
4155, 4747, 1
1441, 2832, 1
824, 3696, 1
1332, 3805, 1
2664, 3143, 1
1365, 2283, 1
904, 3228, 1
491, 6107, 1
2167, 5842, 1
1077, 5467, 1
3347, 4144, 1
1704, 4331, 1
1415, 1614, 1
2664, 5105, 1
4915, 5046, 1
154, 635, 1
394, 4329, 1
2399, 2726, 1
321, 908, 1
5159, 5388, 1
1777, 3495, 1
4693, 5909, 1
2449, 5987, 1
1670, 4045, 1
1490, 4760, 1
3765, 4465, 1
4293, 4383, 1
2683, 5970, 1
2608, 2650, 1
4630, 4898, 1
165, 2256, 1
4318, 4716, 1
111, 5013, 1
2760, 2794, 1
545, 2898, 1
1383, 2422, 1
5279, 5970, 1
2664, 3095, 1
5566, 6432, 1
1685, 4289, 1
1718, 1787, 1
4912, 6144, 1
4913, 6300, 1
1587, 3008, 1
3136, 4151, 1
819, 1169, 1
1602, 4040, 1
1290, 4241, 1
890, 2960, 1
714, 6316, 1
3837, 3990, 1
2506, 4078, 1
3428, 4729, 1
1558, 3974, 1
1400, 5046, 1
2971, 6076, 1
2614, 5973, 1
329, 1831, 1
3354, 4500, 1
2781, 3881, 1
10, 2726, 1
867, 5940, 1
28, 2723, 1
5603, 5736, 1
1483, 3624, 1
3033, 5179, 1
2708, 4361, 1
2836, 3052, 1
1634, 5487, 1
4707, 6214, 1
1616, 3363, 1
403, 4446, 1
1127, 2051, 1
1425, 5960, 1
4519, 4726, 1
2260, 4733, 1
862, 2729, 1
2650, 5749, 1
859, 1370, 1
172, 3601, 1
2557, 5583, 1
4445, 5649, 1
1082, 5516, 1
4875, 4966, 1
1614, 2070, 1
3601, 4325, 1
117, 6375, 1
1622, 5452, 1
1803, 6341, 1
3592, 5313, 1
3381, 5837, 1
967, 5351, 1
2022, 4121, 1
2460, 2523, 1
2815, 3705, 1
1241, 3778, 1
1439, 4469, 1
3813, 6306, 1
581, 4253, 1
2449, 3595, 1
4712, 4898, 1
859, 4579, 1
185, 269, 1
5741, 5935, 1
2251, 6148, 1
3636, 5391, 1
2650, 2739, 1
689, 3729, 1
4663, 4882, 1
2124, 5902, 1
2232, 4444, 1
4228, 5525, 1
4361, 5800, 1
405, 6306, 1
2112, 2379, 1
3174, 6357, 1
1832, 5736, 1
369, 2582, 1
1908, 6291, 1
5347, 6143, 1
1127, 4972, 1
4807, 5908, 1
4229, 6417, 1
3750, 4991, 1
4318, 5256, 1
1161, 2842, 1
613, 5685, 1
1773, 3496, 1
154, 5389, 1
1687, 4836, 1
1818, 5716, 1
854, 1155, 1
3981, 6161, 1
4274, 6066, 1
3277, 5562, 1
356, 2496, 1
432, 3570, 1
2, 3712, 1
920, 1155, 1
2472, 4402, 1
10, 4603, 1
282, 5118, 1
2815, 4188, 1
2706, 6316, 1
2458, 6208, 1
3949, 5114, 1
2672, 5697, 1
4593, 5256, 1
2032, 5467, 1
2184, 4093, 1
1467, 3080, 1
2445, 6313, 1
240, 5816, 1
4495, 4599, 1
3176, 6022, 1
1689, 5119, 1
3471, 3949, 1
3712, 3956, 1
2466, 4959, 1
859, 1658, 1
1773, 2908, 1
1693, 6091, 1
3755, 3930, 1
2514, 4454, 1
2650, 3371, 1
6066, 6450, 1
3035, 4607, 1
133, 2403, 1
1165, 3628, 1
1705, 5529, 1
2650, 4132, 1
2278, 4454, 1
3906, 5121, 1
2142, 5142, 1
2506, 3733, 1
2273, 4198, 1
1287, 4529, 1
1313, 3773, 1
520, 4978, 1
2549, 6438, 1
3272, 6409, 1
3891, 4001, 1
1289, 4309, 1
15, 576, 1
1407, 6170, 1
2548, 3591, 1
2290, 5851, 1
2450, 4860, 1
3546, 4804, 1
339, 2504, 1
3662, 4892, 1
328, 867, 1
2558, 5120, 1
3165, 5429, 1
2302, 5576, 1
1989, 5294, 1
4660, 5306, 1
5080, 5912, 1
1594, 4577, 1
34, 6297, 1
4338, 4767, 1
2760, 5358, 1
695, 3960, 1
3757, 3990, 1
2700, 5229, 1
1632, 2959, 1
1178, 1345, 1
3703, 4427, 1
1082, 5046, 1
3023, 3648, 1
491, 6452, 1
